ScreenName	ScreenID	PlateName	PlateID	MeasurementDate	MeasurementID	WellName	Row	Column	Field	Plane	Timepoint	Object Number	X	Y	Bounding Box	Nuclei NoBorder - Object No in Nuclei	Nuclei NoBorder - DNA content	Nuclei NoBorder - Intensity Nucleus Alexa 647 Mean	Nuclei NoBorder - Intensity Cytoplasm Alexa 647 Mean	Nuclei NoBorder - Hoechst Mean	Nuclei NoBorder - Intensity Cell Alexa 647 Mean	Nuclei NoBorder - Nucleus Length [µm]	Nuclei NoBorder - Nucleus Width [µm]	Nuclei NoBorder - Nucleus Roundness	Nuclei NoBorder - Nucleus Area [µm²]
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	5	1	1	35	276	842	[267,833,286,853]	37	598160	76.513	41.5082	5272.6	55.0168	12.0831	10.1289	1.00195	113.447
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	5	1	1	36	246	849	[237,839,257,860]	38	573876	77.708	38.7137	5148.07	51.6735	12.4451	9.93225	1.02885	111.474
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	5	1	1	37	814	850	[802,839,829,862]	39	802209	52.4286	33.4155	5280.46	39.101	14.6648	10.6974	0.953878	151.92
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	5	1	1	38	280	857	[271,849,288,866]	40	445899	37.8986	30.2294	6550.77	32.4435	10.2259	7.16224	0.96556	68.0682
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	5	1	1	39	261	859	[252,850,271,868]	41	498349	76.5595	52.3548	6013.94	59.8852	11.1046	7.9458	0.958973	82.8656
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	5	1	1	40	298	893	[288,883,309,904]	42	426006	71.9195	51.5435	4963.66	55.8778	10.3696	8.19034	0.981427	85.8251
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	6	1	1	1	868	408	[858,397,882,426]	1	925268	55.3311	36.1154	6337.4	42.6682	16.0153	9.93225	0.902395	146.001
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	6	1	1	2	832	415	[821,403,845,427]	2	479235	58.1961	30.1243	4762.71	36.1907	11.6254	8.42779	1.00187	100.622
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	6	1	1	3	912	420	[902,412,922,429]	3	492976	59.7416	47.975	5614.89	52.1807	12.1239	7.9458	0.916221	87.798
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	6	1	1	4	884	417	[870,405,903,432]	4	1495640	158.733	165.443	6424.22	162.61	24.3492	8.42779	0.665064	232.813
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	6	1	1	5	899	423	[891,417,905,430]	5	486647	72.7619	115.667	5872.73	86.3659	10.9705	7.9458	0.958973	82.8656
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	6	1	1	6	926	428	[914,419,936,438]	6	834387	95.1092	48.9671	7107.65	69.2288	13.834	8.42779	0.952725	117.393
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	6	1	1	7	890	431	[877,425,901,442]	7	905553	61.28	53.3038	9179.5	56.3953	13.5093	7.9458	0.881348	98.6495
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	6	1	1	8	338	439	[326,427,351,451]	8	919969	101.36	52.2044	8401.47	63.74	12.9501	8.88367	0.979457	109.501
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	6	1	1	9	889	448	[879,438,900,465]	9	973172	63.431	57.4532	5669.51	59.8118	20.4758	9.93225	0.765201	171.65
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	6	1	1	10	929	441	[922,432,937,450]	10	1088330	144.823	71.1	9763.05	119.254	12.9501	8.19034	0.954978	111.474
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	6	1	1	11	943	442	[935,432,951,450]	11	721212	40.5556	32.5987	11604.5	34.8773	9.93225	6.2817	0.907394	62.1492
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	6	1	1	12	916	438	[912,432,932,455]	12	768538	91.9074	70.4091	7213.51	82.2551	18.2332	7.16224	0.731142	106.541
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	6	1	1	13	907	433	[900,428,914,441]	13	401142	66.4697	55.9403	6161.12	61.1654	9.93225	6.2817	0.892335	65.1087
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	6	1	1	14	905	445	[897,439,916,456]	14	747896	89.1241	80.0556	5228.52	87.3204	17.7673	7.9458	0.750973	143.042
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	6	1	1	15	955	451	[941,440,966,462]	15	865380	63.0435	41.7593	6356.72	48.9583	13.5093	10.1289	0.947071	136.136
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	6	1	1	16	916	458	[904,448,940,475]	16	1084850	116.953	69.389	8659.1	80.0993	14.2208	9.93225	0.993229	125.285
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	6	1	1	17	897	465	[889,457,911,472]	17	527580	43.5472	62.7787	5045.31	53.8377	12.0012	9.93225	0.950667	104.568
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	6	1	1	18	942	465	[935,459,962,473]	18	500955	100.375	81.5244	5289.72	88.4846	12.1239	8.19034	0.925723	94.7035
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	6	1	1	19	911	475	[896,466,922,484]	19	921019	56.7674	29.2445	7237.43	39.162	15.5464	8.42779	0.906869	127.258
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	6	1	1	20	943	476	[935,470,961,483]	20	429221	84.5	67.8482	5438.71	72.7638	9.78213	8.19034	0.970387	78.9196
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	6	1	1	21	1062	584	[1050,572,1076,596]	21	543628	76.8769	36.0104	4239	46.3262	13.2513	10.1289	0.973994	128.244
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	6	1	1	22	739	637	[728,627,749,648]	22	1335980	107.991	55.9083	12200.7	72.9118	13.3625	9.93225	0.910599	109.501
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	6	1	1	23	721	641	[712,628,734,653]	23	1186730	93.9554	41.7733	10740.9	55.9587	12.5634	8.88367	0.884332	110.487
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	6	1	1	24	761	734	[751,724,772,746]	24	464568	48.6264	33.4323	5175.03	36.8803	10.6974	8.42779	1.01066	89.771
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	6	1	1	25	1226	858	[1214,846,1242,871]	25	842338	51.6646	33.2212	5206.52	38.2043	14.4616	11.9187	0.992353	161.785
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	6	1	1	26	1287	884	[1276,873,1302,896]	26	742191	46.85	27.4162	6269.6	31.9533	13.2513	9.93225	0.957873	118.379
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	1	1066	13	[1059,6,1074,20]	4	416955	52.4074	49	5218.06	50.614	10.6974	7.9458	0.978405	79.9061
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	2	1052	13	[1044,4,1059,22]	5	311587	48.2879	43.3125	4785.65	44.8762	9.37006	6.2817	0.851064	65.1087
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	3	1037	19	[1027,10,1046,31]	6	792464	96.8722	165.493	6039.95	132.305	13.9406	10.1289	0.98822	131.204
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	4	1078	20	[1070,12,1087,28]	7	347181	35.6941	29.197	4140.4	31.7419	10.3696	8.19034	1.0099	83.8521
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	5	1005	26	[995,15,1019,37]	8	428384	161.045	46.5058	3947.72	80.6504	12.5634	8.42779	1.01134	108.514
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	6	1066	26	[1057,20,1073,33]	9	443033	56.7624	51.2297	4446.51	54.4229	12.2855	8.19034	0.957098	99.636
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	7	1049	27	[1043,20,1056,35]	10	384070	86.9634	132.756	4747.9	109.287	11.3245	7.9458	0.904032	80.8926
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	8	1022	33	[1011,21,1032,45]	11	328255	291.426	245.6	3539.88	257.768	10.7434	8.42779	0.989631	92.7305
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	9	1094	34	[1066,24,1105,49]	12	662419	94.6121	44.2767	5788.68	52.7758	12.2855	10.1289	1.0075	114.433
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	10	1040	38	[1031,30,1049,48]	13	344093	426.736	415.83	3290.6	420.627	12.2855	8.42779	0.987568	104.568
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	11	1059	37	[1051,30,1067,48]	14	385658	45.4459	79.0275	5282.95	65.4481	9.42256	7.9458	0.964597	73.0006
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	12	1052	44	[1044,37,1061,51]	15	394527	72.8367	114.25	4080.9	91.4494	11.6254	8.19034	0.976246	96.6765
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	13	1028	50	[1018,42,1037,59]	16	451256	64.4065	116.481	3718.98	88.7532	12.0012	10.1289	0.940044	121.339
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	14	1042	55	[1036,47,1048,64]	17	332406	55.7174	93.8395	3662.58	73.5665	10.7434	8.19034	0.975837	90.7575
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	15	1055	58	[1049,49,1066,64]	18	322402	270.819	318.078	3937.54	298.268	11.1046	7.9458	0.994265	81.8791
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	16	1073	58	[1065,48,1092,66]	19	794215	178.933	137.17	5963.61	152.616	16.1685	8.19034	0.876608	133.177
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	17	1016	58	[1006,48,1028,70]	20	371546	117.029	131.947	3692.47	127.536	11.3245	8.42779	0.963261	100.622
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	18	1033	67	[1022,59,1042,76]	21	374705	786.602	613.074	3875.87	682.203	11.6254	8.42779	1.06005	96.6765
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	19	1049	68	[1042,62,1055,78]	22	374719	52.7757	79.4808	3549.99	61.5094	12.0012	9.93225	0.99356	105.555
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	20	1064	66	[1056,60,1070,76]	23	343191	103.318	164.963	3953.28	132.673	11.3245	7.9458	0.947706	86.8116
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	21	1083	69	[1074,64,1090,77]	24	491179	129.75	192.184	5186.49	150.848	12.7195	7.9458	0.826464	94.7035
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	22	1075	79	[1062,67,1086,91]	25	777042	107.852	102.358	4660.83	104.776	17.9056	8.42779	0.853235	166.718
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	23	1097	80	[1085,66,1115,92]	26	343976	400.864	308.76	2954.96	330.986	12.0012	10.1289	1.01852	116.406
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	24	1057	81	[1048,74,1064,92]	27	429236	55.6957	37.9366	4729.48	44.9188	11.1046	8.19034	1.01785	90.7575
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	25	1039	82	[1030,72,1049,91]	28	559294	40.573	44.2047	6370.24	43.1414	12.0012	7.9458	0.954809	87.798
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	26	46	104	[34,94,61,119]	29	769886	71.1575	43.0549	6145.09	50.8989	12.9501	10.1289	0.993229	125.285
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	27	1154	108	[1143,98,1165,117]	30	414950	50.7391	22.5625	3657.66	33.6976	14.3245	8.42779	0.840926	113.447
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	28	60	107	[51,99,68,118]	31	592364	105.907	60.9714	5559.94	88.236	15.1283	6.2817	0.779843	106.541
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	29	1137	112	[1127,103,1147,121]	32	797498	64.2389	51.4196	7154.12	57.0781	12.1239	9.93225	0.990761	111.474
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	30	74	105	[63,95,87,127]	33	1506170	363.802	287.043	6309.06	324.494	25.9001	10.6974	0.676288	238.732
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	31	55	121	[41,115,64,128]	34	718844	88.5648	58.3125	6747.08	74.3284	14.2208	7.9458	0.863274	106.541
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	32	91	116	[82,108,101,127]	35	769172	277.463	227.053	8207.39	243.915	11.3245	8.19034	0.956617	93.717
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	33	1126	119	[1118,111,1137,131]	36	384953	216.556	185.562	4817.57	196.621	11.1046	5.61853	0.792895	79.9061
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	34	1147	123	[1137,117,1158,130]	37	781102	81.9444	95.5143	5498.58	84.5978	15.9226	10.1289	0.886608	142.055
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	35	1162	125	[1151,116,1172,138]	38	759974	99.5547	70.99	5623.2	82.568	13.834	10.6974	0.94268	135.15
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	36	104	127	[92,116,117,142]	39	917834	235.922	84.3596	5168.88	145.391	19.5138	8.88367	0.843307	177.569
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	37	1132	131	[1126,125,1139,138]	40	506040	157.771	204.286	6180.34	173.4	11.6254	7.9458	0.951381	81.8791
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	38	45	137	[34,121,68,150]	41	1763720	114.616	69.49	6186.39	91.6316	28.459	9.93225	0.732252	285.097
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	39	1113	134	[1101,122,1125,148]	42	679404	313.754	354.914	4123.98	341.619	15.1283	11.9187	0.974218	164.745
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	40	87	135	[80,127,102,143]	43	916314	537.949	614.844	6730.86	569.496	13.3625	10.1289	0.917381	136.136
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	41	76	129	[68,123,83,138]	44	1449120	448.098	345.333	8957.09	437.934	16.914	9.93225	0.85981	161.785
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	42	1141	137	[1134,129,1149,145]	45	944602	155.436	141.605	6839.53	152.483	13.834	11.2371	0.987354	138.109
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	43	1152	135	[1148,129,1169,144]	46	345595	205.846	246.016	4491.36	223.636	12.4451	5.95935	0.803799	76.9466
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	44	61	145	[51,134,68,157]	47	584033	386.059	365.321	5861.66	373.285	12.4451	7.9458	0.825271	99.636
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	45	78	141	[68,137,83,146]	48	659193	403.467	342.167	7424.63	390.561	13.2513	6.2817	0.852708	88.7845
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	46	1130	144	[1122,137,1140,152]	49	416207	133.182	118.465	5479.29	123.966	11.1046	7.9458	0.945964	75.9601
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	47	1154	146	[1145,139,1165,154]	50	412085	107.308	72.0735	5355.46	84.9159	9.93225	8.19034	0.998948	76.9466
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	48	86	148	[81,143,94,158]	51	494564	393.159	250.583	5696.99	329	10.7434	8.19034	0.909332	86.8116
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	49	1145	151	[1139,145,1156,161]	52	411134	77.6579	101.775	5483.71	90.6667	10.6974	7.9458	0.937696	74.9736
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	50	71	152	[64,146,81,159]	53	519286	144.161	120.258	6050.52	131.56	11.3245	7.9458	0.981427	85.8251
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	51	103	150	[93,140,115,162]	54	792656	83.7953	66.8832	6326.83	72.2394	16.1685	7.9458	0.816486	125.285
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	52	1136	159	[1124,151,1148,168]	55	383068	138.976	75.3578	4568.38	93.2046	10.7434	7.9458	0.96651	83.8521
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	53	83	166	[70,155,95,177]	56	623535	77.6467	48.6653	4213.81	59.9275	15.1934	10.6974	0.938088	147.974
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	54	905	158	[893,147,916,171]	57	435505	55.2283	29.7238	4798.55	34.8921	11.3245	8.19034	0.975837	90.7575
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	55	66	164	[58,158,75,180]	58	472968	64.759	39.0397	5776.42	49.2536	12.1239	6.2817	0.839256	81.8791
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	56	57	171	[48,156,69,183]	59	726653	65.098	31.4065	7221.58	41.2816	11.6254	8.42779	0.963261	100.622
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	57	546	194	[536,185,557,208]	60	563726	63.8641	33.5472	5547.99	41.1634	11.6254	8.42779	0.96939	101.609
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	58	529	197	[520,186,539,210]	61	536990	76.1215	34.767	5087.3	46.2306	12.1239	9.93225	0.956488	105.555
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	59	356	244	[341,224,370,259]	62	825549	133.331	39.8571	4623.49	65.8862	16.046	12.0831	0.967344	178.556
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	60	326	247	[316,238,338,258]	63	452346	81.6855	67.3467	3697.9	72.8514	14.7653	8.42779	0.913548	122.325
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	61	340	252	[331,243,346,260]	64	716510	82.4206	76.0167	6788.03	80.1198	12.9119	8.19034	0.888863	105.555
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	62	311	256	[301,247,321,268]	65	403068	62.4337	83.017	4922.72	77.6447	10.7434	8.19034	0.994265	81.8791
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	63	348	262	[331,255,357,273]	66	455484	57.73	37.7989	4617.2	45.073	15.1934	5.61853	0.611358	98.6495
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	64	325	263	[321,259,332,276]	67	419526	93.0933	117.183	5670.25	103.8	9.93225	7.9458	0.929361	73.9871
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	65	311	275	[297,263,326,286]	68	594057	264.333	246.062	4668.14	251.66	13.834	10.1289	0.937177	127.258
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	66	337	271	[331,266,348,278]	69	517266	67.5625	58.6104	6554.34	63.172	10.6974	7.9458	0.928271	78.9196
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	67	346	284	[333,273,355,295]	70	797278	60.661	38.5404	6849.09	45.2333	12.9119	9.93225	0.981964	116.406
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	68	323	288	[312,275,337,298]	71	829739	71.6087	53.8201	7313.9	59.0254	13.7983	9.93225	0.965854	113.447
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	69	1210	294	[1199,285,1223,305]	72	476955	41.9917	32.7424	3995.74	35.6494	13.3255	10.1289	0.962996	119.366
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	70	1193	306	[1181,296,1205,317]	73	864768	59.2207	34.1435	6045.57	44.0245	13.5093	11.5829	1.00941	143.042
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	71	1210	310	[1204,304,1218,316]	74	386912	50.4286	42.8667	6225.54	46.7398	8.88367	7.16224	1.00578	62.1492
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	72	1225	308	[1214,300,1232,319]	75	460875	54.3085	47.6617	4970.04	50.4141	11.3245	9.93225	1.03209	92.7305
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	73	1061	314	[1045,304,1077,332]	76	738835	268.781	199.361	4959.93	219.559	15.7043	10.1289	0.942058	148.961
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	74	1107	319	[1092,309,1118,331]	77	380097	395.85	279.236	3600.94	312.599	15.1609	7.16224	0.921655	105.555
