AcquisitionType	Channel	ChannelColor	ChannelName	ChannelType	ImageResolutionX@um	ImageResolutionY@um	ImageResolutionZ@um	MainEmissionWavelength@nm	MainExcitationWavelength@nm	Plane	PositionX@um	PositionY@um	PositionZ@um	TimeOffset@s	Timepoint	AbsoluteTime@s	ImageBitPerPixel	ImageHeight	ImageWidth	NumberOfChannels	NumberOfPlanes	NumberOfTimepoints	Field	FieldID	ImageID	PlateRows	PlateColumns	PlateType	PlateName	ScreenName	ScreenID	PlateID	MeasurementID	UserID	MeasurementDate	Row	Column	WellName	WellID	OrientationMatrix	Compression	BufferNo	sourcefilename
WideField	1	10495	HOECHST 33342	Fluorescence	0.993224514937	0.993224514937	0	445	380	1	1350.785	-1017.062	-15	0	1	0	16	1024	1360	2	1	1	10	18720795	18703696	8	12	96 Costar 3603 Verena	20180320_P3_05perc	20180320_HT29_EGF_8h	6335	21115	25505	1253	2018-03-23T16:14:35Z	3	7	C7	3924116	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003007-10-001001001.tif
WideField	2	14042180	Alexa 647	Fluorescence	0.993224514937	0.993224514937	0	705	630	1	1350.785	-1017.062	-15	0	1	0	16	1024	1360	2	1	1	10	18720795	18703696	8	12	96 Costar 3603 Verena	20180320_P3_05perc	20180320_HT29_EGF_8h	6335	21115	25505	1253	2018-03-23T16:14:35Z	3	7	C7	3924116	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003007-10-001001002.tif
WideField	1	10495	HOECHST 33342	Fluorescence	0.993224514937	0.993224514937	0	445	380	1	0	-2034.124	-15	0	1	0	16	1024	1360	2	1	1	11	18720802	18703703	8	12	96 Costar 3603 Verena	20180320_P3_05perc	20180320_HT29_EGF_8h	6335	21115	25505	1253	2018-03-23T16:14:35Z	3	7	C7	3924116	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003007-11-001001001.tif
WideField	2	14042180	Alexa 647	Fluorescence	0.993224514937	0.993224514937	0	705	630	1	0	-2034.124	-15	0	1	0	16	1024	1360	2	1	1	11	18720802	18703703	8	12	96 Costar 3603 Verena	20180320_P3_05perc	20180320_HT29_EGF_8h	6335	21115	25505	1253	2018-03-23T16:14:35Z	3	7	C7	3924116	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003007-11-001001002.tif
WideField	1	10495	HOECHST 33342	Fluorescence	0.993224514937	0.993224514937	0	445	380	1	0	0	-15	0	1	1	16	1024	1360	2	1	1	1	18720812	18703705	8	12	96 Costar 3603 Verena	20180320_P3_05perc	20180320_HT29_EGF_8h	6335	21115	25505	1253	2018-03-23T16:14:35Z	3	8	C8	3924062	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003008-1-001001001.tif
WideField	2	14042180	Alexa 647	Fluorescence	0.993224514937	0.993224514937	0	705	630	1	0	0	-15	0	1	1	16	1024	1360	2	1	1	1	18720812	18703705	8	12	96 Costar 3603 Verena	20180320_P3_05perc	20180320_HT29_EGF_8h	6335	21115	25505	1253	2018-03-23T16:14:35Z	3	8	C8	3924062	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003008-1-001001002.tif
WideField	1	10495	HOECHST 33342	Fluorescence	0.993224514937	0.993224514937	0	445	380	1	0	2034.124	-15	0	1	0	16	1024	1360	2	1	1	2	18720820	18703720	8	12	96 Costar 3603 Verena	20180320_P3_05perc	20180320_HT29_EGF_8h	6335	21115	25505	1253	2018-03-23T16:14:35Z	3	8	C8	3924062	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003008-2-001001001.tif
WideField	2	14042180	Alexa 647	Fluorescence	0.993224514937	0.993224514937	0	705	630	1	0	2034.124	-15	0	1	0	16	1024	1360	2	1	1	2	18720820	18703720	8	12	96 Costar 3603 Verena	20180320_P3_05perc	20180320_HT29_EGF_8h	6335	21115	25505	1253	2018-03-23T16:14:35Z	3	8	C8	3924062	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003008-2-001001002.tif
WideField	1	10495	HOECHST 33342	Fluorescence	0.993224514937	0.993224514937	0	445	380	1	1350.785	1017.062	-15	0	1	0	16	1024	1360	2	1	1	3	18720826	18703728	8	12	96 Costar 3603 Verena	20180320_P3_05perc	20180320_HT29_EGF_8h	6335	21115	25505	1253	2018-03-23T16:14:35Z	3	8	C8	3924062	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003008-3-001001001.tif
WideField	2	14042180	Alexa 647	Fluorescence	0.993224514937	0.993224514937	0	705	630	1	1350.785	1017.062	-15	0	1	0	16	1024	1360	2	1	1	3	18720826	18703728	8	12	96 Costar 3603 Verena	20180320_P3_05perc	20180320_HT29_EGF_8h	6335	21115	25505	1253	2018-03-23T16:14:35Z	3	8	C8	3924062	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003008-3-001001002.tif
WideField	1	10495	HOECHST 33342	Fluorescence	0.993224514937	0.993224514937	0	445	380	1	0	1017.062	-15	0	1	0	16	1024	1360	2	1	1	4	18720834	18703734	8	12	96 Costar 3603 Verena	20180320_P3_05perc	20180320_HT29_EGF_8h	6335	21115	25505	1253	2018-03-23T16:14:35Z	3	8	C8	3924062	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003008-4-001001001.tif
WideField	2	14042180	Alexa 647	Fluorescence	0.993224514937	0.993224514937	0	705	630	1	0	1017.062	-15	0	1	0	16	1024	1360	2	1	1	4	18720834	18703734	8	12	96 Costar 3603 Verena	20180320_P3_05perc	20180320_HT29_EGF_8h	6335	21115	25505	1253	2018-03-23T16:14:35Z	3	8	C8	3924062	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003008-4-001001002.tif
WideField	1	10495	HOECHST 33342	Fluorescence	0.993224514937	0.993224514937	0	445	380	1	-1350.785	1017.062	-15	0	1	0	16	1024	1360	2	1	1	5	18720842	18703742	8	12	96 Costar 3603 Verena	20180320_P3_05perc	20180320_HT29_EGF_8h	6335	21115	25505	1253	2018-03-23T16:14:35Z	3	8	C8	3924062	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003008-5-001001001.tif
WideField	2	14042180	Alexa 647	Fluorescence	0.993224514937	0.993224514937	0	705	630	1	-1350.785	1017.062	-15	0	1	0	16	1024	1360	2	1	1	5	18720842	18703742	8	12	96 Costar 3603 Verena	20180320_P3_05perc	20180320_HT29_EGF_8h	6335	21115	25505	1253	2018-03-23T16:14:35Z	3	8	C8	3924062	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003008-5-001001002.tif
WideField	1	10495	HOECHST 33342	Fluorescence	0.993224514937	0.993224514937	0	445	380	1	-1350.785	0	-15	0	1	0	16	1024	1360	2	1	1	6	18720851	18703749	8	12	96 Costar 3603 Verena	20180320_P3_05perc	20180320_HT29_EGF_8h	6335	21115	25505	1253	2018-03-23T16:14:35Z	3	8	C8	3924062	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003008-6-001001001.tif
WideField	2	14042180	Alexa 647	Fluorescence	0.993224514937	0.993224514937	0	705	630	1	-1350.785	0	-15	0	1	0	16	1024	1360	2	1	1	6	18720851	18703749	8	12	96 Costar 3603 Verena	20180320_P3_05perc	20180320_HT29_EGF_8h	6335	21115	25505	1253	2018-03-23T16:14:35Z	3	8	C8	3924062	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003008-6-001001002.tif
WideField	1	10495	HOECHST 33342	Fluorescence	0.993224514937	0.993224514937	0	445	380	1	1350.785	0	-15	0	1	0	16	1024	1360	2	1	1	7	18720860	18703759	8	12	96 Costar 3603 Verena	20180320_P3_05perc	20180320_HT29_EGF_8h	6335	21115	25505	1253	2018-03-23T16:14:35Z	3	8	C8	3924062	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003008-7-001001001.tif
WideField	2	14042180	Alexa 647	Fluorescence	0.993224514937	0.993224514937	0	705	630	1	1350.785	0	-15	0	1	0	16	1024	1360	2	1	1	7	18720860	18703759	8	12	96 Costar 3603 Verena	20180320_P3_05perc	20180320_HT29_EGF_8h	6335	21115	25505	1253	2018-03-23T16:14:35Z	3	8	C8	3924062	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003008-7-001001002.tif
WideField	1	10495	HOECHST 33342	Fluorescence	0.993224514937	0.993224514937	0	445	380	1	-1350.785	-1017.062	-15	0	1	0	16	1024	1360	2	1	1	8	18720869	18703767	8	12	96 Costar 3603 Verena	20180320_P3_05perc	20180320_HT29_EGF_8h	6335	21115	25505	1253	2018-03-23T16:14:35Z	3	8	C8	3924062	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003008-8-001001001.tif
WideField	2	14042180	Alexa 647	Fluorescence	0.993224514937	0.993224514937	0	705	630	1	-1350.785	-1017.062	-15	0	1	0	16	1024	1360	2	1	1	8	18720869	18703767	8	12	96 Costar 3603 Verena	20180320_P3_05perc	20180320_HT29_EGF_8h	6335	21115	25505	1253	2018-03-23T16:14:35Z	3	8	C8	3924062	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003008-8-001001002.tif
WideField	1	10495	HOECHST 33342	Fluorescence	0.993224514937	0.993224514937	0	445	380	1	0	-1017.062	-15	0	1	0	16	1024	1360	2	1	1	9	18720877	18703774	8	12	96 Costar 3603 Verena	20180320_P3_05perc	20180320_HT29_EGF_8h	6335	21115	25505	1253	2018-03-23T16:14:35Z	3	8	C8	3924062	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003008-9-001001001.tif
WideField	2	14042180	Alexa 647	Fluorescence	0.993224514937	0.993224514937	0	705	630	1	0	-1017.062	-15	0	1	0	16	1024	1360	2	1	1	9	18720877	18703774	8	12	96 Costar 3603 Verena	20180320_P3_05perc	20180320_HT29_EGF_8h	6335	21115	25505	1253	2018-03-23T16:14:35Z	3	8	C8	3924062	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003008-9-001001002.tif
WideField	1	10495	HOECHST 33342	Fluorescence	0.993224514937	0.993224514937	0	445	380	1	1350.785	-1017.062	-15	0	1	0	16	1024	1360	2	1	1	10	18720884	18703785	8	12	96 Costar 3603 Verena	20180320_P3_05perc	20180320_HT29_EGF_8h	6335	21115	25505	1253	2018-03-23T16:14:35Z	3	8	C8	3924062	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003008-10-001001001.tif
WideField	2	14042180	Alexa 647	Fluorescence	0.993224514937	0.993224514937	0	705	630	1	1350.785	-1017.062	-15	0	1	0	16	1024	1360	2	1	1	10	18720884	18703785	8	12	96 Costar 3603 Verena	20180320_P3_05perc	20180320_HT29_EGF_8h	6335	21115	25505	1253	2018-03-23T16:14:35Z	3	8	C8	3924062	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003008-10-001001002.tif
WideField	1	10495	HOECHST 33342	Fluorescence	0.993224514937	0.993224514937	0	445	380	1	0	-2034.124	-15	0	1	1	16	1024	1360	2	1	1	11	18720890	18703790	8	12	96 Costar 3603 Verena	20180320_P3_05perc	20180320_HT29_EGF_8h	6335	21115	25505	1253	2018-03-23T16:14:35Z	3	8	C8	3924062	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003008-11-001001001.tif
WideField	2	14042180	Alexa 647	Fluorescence	0.993224514937	0.993224514937	0	705	630	1	0	-2034.124	-15	0	1	1	16	1024	1360	2	1	1	11	18720890	18703790	8	12	96 Costar 3603 Verena	20180320_P3_05perc	20180320_HT29_EGF_8h	6335	21115	25505	1253	2018-03-23T16:14:35Z	3	8	C8	3924062	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003008-11-001001002.tif
WideField	1	10495	HOECHST 33342	Fluorescence	0.993224514937	0.993224514937	0	445	380	1	0	0	-15	0	1	0	16	1024	1360	2	1	1	1	18720808	18703711	8	12	96 Costar 3603 Verena	20180320_P3_05perc	20180320_HT29_EGF_8h	6335	21115	25505	1253	2018-03-23T16:14:35Z	3	9	C9	3924102	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003009-1-001001001.tif
WideField	2	14042180	Alexa 647	Fluorescence	0.993224514937	0.993224514937	0	705	630	1	0	0	-15	0	1	0	16	1024	1360	2	1	1	1	18720808	18703711	8	12	96 Costar 3603 Verena	20180320_P3_05perc	20180320_HT29_EGF_8h	6335	21115	25505	1253	2018-03-23T16:14:35Z	3	9	C9	3924102	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003009-1-001001002.tif
WideField	1	10495	HOECHST 33342	Fluorescence	0.993224514937	0.993224514937	0	445	380	1	0	2034.124	-15	0	1	0	16	1024	1360	2	1	1	2	18720818	18703716	8	12	96 Costar 3603 Verena	20180320_P3_05perc	20180320_HT29_EGF_8h	6335	21115	25505	1253	2018-03-23T16:14:35Z	3	9	C9	3924102	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003009-2-001001001.tif
WideField	2	14042180	Alexa 647	Fluorescence	0.993224514937	0.993224514937	0	705	630	1	0	2034.124	-15	0	1	0	16	1024	1360	2	1	1	2	18720818	18703716	8	12	96 Costar 3603 Verena	20180320_P3_05perc	20180320_HT29_EGF_8h	6335	21115	25505	1253	2018-03-23T16:14:35Z	3	9	C9	3924102	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003009-2-001001002.tif
WideField	1	10495	HOECHST 33342	Fluorescence	0.993224514937	0.993224514937	0	445	380	1	1350.785	1017.062	-15	0	1	0	16	1024	1360	2	1	1	3	18720828	18703726	8	12	96 Costar 3603 Verena	20180320_P3_05perc	20180320_HT29_EGF_8h	6335	21115	25505	1253	2018-03-23T16:14:35Z	3	9	C9	3924102	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003009-3-001001001.tif
WideField	2	14042180	Alexa 647	Fluorescence	0.993224514937	0.993224514937	0	705	630	1	1350.785	1017.062	-15	0	1	0	16	1024	1360	2	1	1	3	18720828	18703726	8	12	96 Costar 3603 Verena	20180320_P3_05perc	20180320_HT29_EGF_8h	6335	21115	25505	1253	2018-03-23T16:14:35Z	3	9	C9	3924102	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003009-3-001001002.tif
WideField	1	10495	HOECHST 33342	Fluorescence	0.993224514937	0.993224514937	0	445	380	1	0	1017.062	-15	0	1	0	16	1024	1360	2	1	1	4	18720836	18703735	8	12	96 Costar 3603 Verena	20180320_P3_05perc	20180320_HT29_EGF_8h	6335	21115	25505	1253	2018-03-23T16:14:35Z	3	9	C9	3924102	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003009-4-001001001.tif
WideField	2	14042180	Alexa 647	Fluorescence	0.993224514937	0.993224514937	0	705	630	1	0	1017.062	-15	0	1	0	16	1024	1360	2	1	1	4	18720836	18703735	8	12	96 Costar 3603 Verena	20180320_P3_05perc	20180320_HT29_EGF_8h	6335	21115	25505	1253	2018-03-23T16:14:35Z	3	9	C9	3924102	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003009-4-001001002.tif
WideField	1	10495	HOECHST 33342	Fluorescence	0.993224514937	0.993224514937	0	445	380	1	-1350.785	1017.062	-15	0	1	0	16	1024	1360	2	1	1	5	18720844	18703744	8	12	96 Costar 3603 Verena	20180320_P3_05perc	20180320_HT29_EGF_8h	6335	21115	25505	1253	2018-03-23T16:14:35Z	3	9	C9	3924102	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003009-5-001001001.tif
WideField	2	14042180	Alexa 647	Fluorescence	0.993224514937	0.993224514937	0	705	630	1	-1350.785	1017.062	-15	0	1	0	16	1024	1360	2	1	1	5	18720844	18703744	8	12	96 Costar 3603 Verena	20180320_P3_05perc	20180320_HT29_EGF_8h	6335	21115	25505	1253	2018-03-23T16:14:35Z	3	9	C9	3924102	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003009-5-001001002.tif
WideField	1	10495	HOECHST 33342	Fluorescence	0.993224514937	0.993224514937	0	445	380	1	-1350.785	0	-15	0	1	0	16	1024	1360	2	1	1	6	18720850	18703752	8	12	96 Costar 3603 Verena	20180320_P3_05perc	20180320_HT29_EGF_8h	6335	21115	25505	1253	2018-03-23T16:14:35Z	3	9	C9	3924102	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003009-6-001001001.tif
WideField	2	14042180	Alexa 647	Fluorescence	0.993224514937	0.993224514937	0	705	630	1	-1350.785	0	-15	0	1	0	16	1024	1360	2	1	1	6	18720850	18703752	8	12	96 Costar 3603 Verena	20180320_P3_05perc	20180320_HT29_EGF_8h	6335	21115	25505	1253	2018-03-23T16:14:35Z	3	9	C9	3924102	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003009-6-001001002.tif
WideField	1	10495	HOECHST 33342	Fluorescence	0.993224514937	0.993224514937	0	445	380	1	1350.785	0	-15	0	1	0	16	1024	1360	2	1	1	7	18720859	18703758	8	12	96 Costar 3603 Verena	20180320_P3_05perc	20180320_HT29_EGF_8h	6335	21115	25505	1253	2018-03-23T16:14:35Z	3	9	C9	3924102	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003009-7-001001001.tif
WideField	2	14042180	Alexa 647	Fluorescence	0.993224514937	0.993224514937	0	705	630	1	1350.785	0	-15	0	1	0	16	1024	1360	2	1	1	7	18720859	18703758	8	12	96 Costar 3603 Verena	20180320_P3_05perc	20180320_HT29_EGF_8h	6335	21115	25505	1253	2018-03-23T16:14:35Z	3	9	C9	3924102	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003009-7-001001002.tif
WideField	1	10495	HOECHST 33342	Fluorescence	0.993224514937	0.993224514937	0	445	380	1	-1350.785	-1017.062	-15	0	1	0	16	1024	1360	2	1	1	8	18720866	18703766	8	12	96 Costar 3603 Verena	20180320_P3_05perc	20180320_HT29_EGF_8h	6335	21115	25505	1253	2018-03-23T16:14:35Z	3	9	C9	3924102	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003009-8-001001001.tif
WideField	2	14042180	Alexa 647	Fluorescence	0.993224514937	0.993224514937	0	705	630	1	-1350.785	-1017.062	-15	0	1	0	16	1024	1360	2	1	1	8	18720866	18703766	8	12	96 Costar 3603 Verena	20180320_P3_05perc	20180320_HT29_EGF_8h	6335	21115	25505	1253	2018-03-23T16:14:35Z	3	9	C9	3924102	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003009-8-001001002.tif
WideField	1	10495	HOECHST 33342	Fluorescence	0.993224514937	0.993224514937	0	445	380	1	0	-1017.062	-15	0	1	0	16	1024	1360	2	1	1	9	18720875	18703775	8	12	96 Costar 3603 Verena	20180320_P3_05perc	20180320_HT29_EGF_8h	6335	21115	25505	1253	2018-03-23T16:14:35Z	3	9	C9	3924102	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003009-9-001001001.tif
WideField	2	14042180	Alexa 647	Fluorescence	0.993224514937	0.993224514937	0	705	630	1	0	-1017.062	-15	0	1	0	16	1024	1360	2	1	1	9	18720875	18703775	8	12	96 Costar 3603 Verena	20180320_P3_05perc	20180320_HT29_EGF_8h	6335	21115	25505	1253	2018-03-23T16:14:35Z	3	9	C9	3924102	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003009-9-001001002.tif
WideField	1	10495	HOECHST 33342	Fluorescence	0.993224514937	0.993224514937	0	445	380	1	1350.785	-1017.062	-15	0	1	0	16	1024	1360	2	1	1	10	18720881	18703784	8	12	96 Costar 3603 Verena	20180320_P3_05perc	20180320_HT29_EGF_8h	6335	21115	25505	1253	2018-03-23T16:14:35Z	3	9	C9	3924102	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003009-10-001001001.tif
WideField	2	14042180	Alexa 647	Fluorescence	0.993224514937	0.993224514937	0	705	630	1	1350.785	-1017.062	-15	0	1	0	16	1024	1360	2	1	1	10	18720881	18703784	8	12	96 Costar 3603 Verena	20180320_P3_05perc	20180320_HT29_EGF_8h	6335	21115	25505	1253	2018-03-23T16:14:35Z	3	9	C9	3924102	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003009-10-001001002.tif
WideField	1	10495	HOECHST 33342	Fluorescence	0.993224514937	0.993224514937	0	445	380	1	0	-2034.124	-15	0	1	0	16	1024	1360	2	1	1	11	18720889	18703789	8	12	96 Costar 3603 Verena	20180320_P3_05perc	20180320_HT29_EGF_8h	6335	21115	25505	1253	2018-03-23T16:14:35Z	3	9	C9	3924102	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003009-11-001001001.tif
WideField	2	14042180	Alexa 647	Fluorescence	0.993224514937	0.993224514937	0	705	630	1	0	-2034.124	-15	0	1	0	16	1024	1360	2	1	1	11	18720889	18703789	8	12	96 Costar 3603 Verena	20180320_P3_05perc	20180320_HT29_EGF_8h	6335	21115	25505	1253	2018-03-23T16:14:35Z	3	9	C9	3924102	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003009-11-001001002.tif
WideField	1	10495	HOECHST 33342	Fluorescence	0.993224514937	0.993224514937	0	445	380	1	0	0	-15	0	1	1	16	1024	1360	2	1	1	1	18720809	18703710	8	12	96 Costar 3603 Verena	20180320_P3_05perc	20180320_HT29_EGF_8h	6335	21115	25505	1253	2018-03-23T16:14:35Z	3	10	C10	3924031	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003010-1-001001001.tif
WideField	2	14042180	Alexa 647	Fluorescence	0.993224514937	0.993224514937	0	705	630	1	0	0	-15	0	1	1	16	1024	1360	2	1	1	1	18720809	18703710	8	12	96 Costar 3603 Verena	20180320_P3_05perc	20180320_HT29_EGF_8h	6335	21115	25505	1253	2018-03-23T16:14:35Z	3	10	C10	3924031	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003010-1-001001002.tif
WideField	1	10495	HOECHST 33342	Fluorescence	0.993224514937	0.993224514937	0	445	380	1	0	2034.124	-15	0	1	0	16	1024	1360	2	1	1	2	18720817	18703717	8	12	96 Costar 3603 Verena	20180320_P3_05perc	20180320_HT29_EGF_8h	6335	21115	25505	1253	2018-03-23T16:14:35Z	3	10	C10	3924031	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003010-2-001001001.tif
WideField	2	14042180	Alexa 647	Fluorescence	0.993224514937	0.993224514937	0	705	630	1	0	2034.124	-15	0	1	0	16	1024	1360	2	1	1	2	18720817	18703717	8	12	96 Costar 3603 Verena	20180320_P3_05perc	20180320_HT29_EGF_8h	6335	21115	25505	1253	2018-03-23T16:14:35Z	3	10	C10	3924031	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003010-2-001001002.tif
WideField	1	10495	HOECHST 33342	Fluorescence	0.993224514937	0.993224514937	0	445	380	1	1350.785	1017.062	-15	0	1	0	16	1024	1360	2	1	1	3	18720825	18703725	8	12	96 Costar 3603 Verena	20180320_P3_05perc	20180320_HT29_EGF_8h	6335	21115	25505	1253	2018-03-23T16:14:35Z	3	10	C10	3924031	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003010-3-001001001.tif
WideField	2	14042180	Alexa 647	Fluorescence	0.993224514937	0.993224514937	0	705	630	1	1350.785	1017.062	-15	0	1	0	16	1024	1360	2	1	1	3	18720825	18703725	8	12	96 Costar 3603 Verena	20180320_P3_05perc	20180320_HT29_EGF_8h	6335	21115	25505	1253	2018-03-23T16:14:35Z	3	10	C10	3924031	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003010-3-001001002.tif
WideField	1	10495	HOECHST 33342	Fluorescence	0.993224514937	0.993224514937	0	445	380	1	0	1017.062	-15	0	1	1	16	1024	1360	2	1	1	4	18720832	18703733	8	12	96 Costar 3603 Verena	20180320_P3_05perc	20180320_HT29_EGF_8h	6335	21115	25505	1253	2018-03-23T16:14:35Z	3	10	C10	3924031	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003010-4-001001001.tif
WideField	2	14042180	Alexa 647	Fluorescence	0.993224514937	0.993224514937	0	705	630	1	0	1017.062	-15	0	1	1	16	1024	1360	2	1	1	4	18720832	18703733	8	12	96 Costar 3603 Verena	20180320_P3_05perc	20180320_HT29_EGF_8h	6335	21115	25505	1253	2018-03-23T16:14:35Z	3	10	C10	3924031	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003010-4-001001002.tif
WideField	1	10495	HOECHST 33342	Fluorescence	0.993224514937	0.993224514937	0	445	380	1	-1350.785	1017.062	-15	0	1	0	16	1024	1360	2	1	1	5	18720839	18703740	8	12	96 Costar 3603 Verena	20180320_P3_05perc	20180320_HT29_EGF_8h	6335	21115	25505	1253	2018-03-23T16:14:35Z	3	10	C10	3924031	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003010-5-001001001.tif
WideField	2	14042180	Alexa 647	Fluorescence	0.993224514937	0.993224514937	0	705	630	1	-1350.785	1017.062	-15	0	1	0	16	1024	1360	2	1	1	5	18720839	18703740	8	12	96 Costar 3603 Verena	20180320_P3_05perc	20180320_HT29_EGF_8h	6335	21115	25505	1253	2018-03-23T16:14:35Z	3	10	C10	3924031	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003010-5-001001002.tif
WideField	1	10495	HOECHST 33342	Fluorescence	0.993224514937	0.993224514937	0	445	380	1	-1350.785	0	-15	0	1	0	16	1024	1360	2	1	1	6	18720849	18703747	8	12	96 Costar 3603 Verena	20180320_P3_05perc	20180320_HT29_EGF_8h	6335	21115	25505	1253	2018-03-23T16:14:35Z	3	10	C10	3924031	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003010-6-001001001.tif
WideField	2	14042180	Alexa 647	Fluorescence	0.993224514937	0.993224514937	0	705	630	1	-1350.785	0	-15	0	1	0	16	1024	1360	2	1	1	6	18720849	18703747	8	12	96 Costar 3603 Verena	20180320_P3_05perc	20180320_HT29_EGF_8h	6335	21115	25505	1253	2018-03-23T16:14:35Z	3	10	C10	3924031	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003010-6-001001002.tif
WideField	1	10495	HOECHST 33342	Fluorescence	0.993224514937	0.993224514937	0	445	380	1	1350.785	0	-15	0	1	1	16	1024	1360	2	1	1	7	18720857	18703757	8	12	96 Costar 3603 Verena	20180320_P3_05perc	20180320_HT29_EGF_8h	6335	21115	25505	1253	2018-03-23T16:14:35Z	3	10	C10	3924031	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003010-7-001001001.tif
WideField	2	14042180	Alexa 647	Fluorescence	0.993224514937	0.993224514937	0	705	630	1	1350.785	0	-15	0	1	1	16	1024	1360	2	1	1	7	18720857	18703757	8	12	96 Costar 3603 Verena	20180320_P3_05perc	20180320_HT29_EGF_8h	6335	21115	25505	1253	2018-03-23T16:14:35Z	3	10	C10	3924031	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003010-7-001001002.tif
WideField	1	10495	HOECHST 33342	Fluorescence	0.993224514937	0.993224514937	0	445	380	1	-1350.785	-1017.062	-15	0	1	0	16	1024	1360	2	1	1	8	18720865	18703765	8	12	96 Costar 3603 Verena	20180320_P3_05perc	20180320_HT29_EGF_8h	6335	21115	25505	1253	2018-03-23T16:14:35Z	3	10	C10	3924031	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003010-8-001001001.tif
